color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,Action,Adventure,Fantasy,SciFi,Thriller,Comedy,Romance,Animation,Western,Drama,Family,Mystery,Horror,Crime,Sport,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
Color,William Friedkin,376,98,607,251,Scott A. Martin,11000,1987762,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,Matthew McConaughey,Killer Joe ,59297,11853,Carol Sutton,0,female nudity|female pubic hair|lingerie|neo noir|pubic hair,216,English,USA,R,11000000,2011,414,6.7,1.85,12000
Color,Derrick Borte,144,96,17,688,Gary Cole,2000,1474508,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Demi Moore,The Joneses ,33473,4607,Robert Pralgo,4,envy|fake family|gadget|materialism|unhappy marriage,88,English,USA,R,5000000,2009,989,6.5,2.35,0
Color,Bob Odenkirk,51,93,0,622,Lee Majors,966,900926,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Jenna Fischer,The Brothers Solomon ,9517,3307,Will Forte,2,antarctica|coma|neighbor|phd|pregnancy,46,English,USA,R,10000000,2007,799,5.3,1.85,319
Color,Kar-Wai Wong,192,95,0,20,Norah Jones,20000,866778,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Natalie Portman,My Blueberry Nights ,44208,20364,Adriane Lenox,3,blueberry pie|diner|nevada|new york city|pie,117,English,Hong Kong,PG-13,10000000,2007,329,6.7,2.35,0
Color,Joshua Seftel,79,107,0,91,Sergej Trifunovic,603,578527,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Bashar Rahal,"War, Inc. ",20008,988,Ned Bellamy,3,assassin|corporation|pop star|reporter|satire,112,English,USA,R,10000000,2008,175,5.7,1.78,883
Color,Jon Stewart,129,103,593,241,Claire Foy,374,3093491,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Numan Acar,Rosewater ,8307,1283,Haluk Bilginer,0,based on true story|hijab|journalism|prison|reference to mahmoud ahmedinejad,37,English,USA,R,5000000,2014,362,6.6,1.85,5000
Color,Ralph Fiennes,196,123,0,131,Ashraf Barhom,18000,756452,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Gerard Butler,Coriolanus ,27009,18652,Lubna Azabal,0,modern day adaptation|reference to william shakespeare|shakespeare in modern dress|shakespeare play|shakespeare's coriolanus,118,English,UK,R,,2011,451,6.2,2.35,12000
Color,Bobcat Goldthwait,129,99,800,334,Daryl Sabara,49000,221210,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Robin Williams,World's Greatest Dad ,31964,50542,Henry Simmons,1,black comedy|fictional talk show|high school teacher|phony suicide note|teacher,129,English,USA,R,,2009,640,6.9,1.85,0
Color,Christopher Smith,200,90,76,345,Toby Stephens,798,136432,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,Danny Dyer,Severance ,31890,2217,Laura Harris,0,blood splatter|eastern europe|female nudity|pine forest|team building,194,English,UK,R,5000000,2006,769,6.6,1.85,0
Color,Jake Scott,112,110,26,146,Ally Sheedy,17000,152857,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Kristen Stewart,Welcome to the Rileys ,19979,18236,Kerry Cahill,3,businessman|prostitute|street|stripper|travel,56,English,UK,R,,2010,793,7,1.85,0
Color,Jeb Stuart,20,128,11,553,Nate Parker,665,82739,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Ricky Schroder,Blood Done Sign My Name ,465,4579,Lee Norris,0,based on autobiography|based on novel|based on true story|murder|racism,3,English,USA,PG-13,,2010,664,6.7,2.35,503
Color,Rafa Lara,12,125,21,36,AndrÃ©s Montiel,78,169379,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Jorge Luis Moreno,"Cinco de Mayo, La Batalla ",683,221,William Miller,1,,3,Spanish,Mexico,R,10000000,2013,61,6.2,,874
Color,Michael Radford,59,97,53,499,Jared Gilman,962,,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,Chris Noth,Elsa & Fred ,2041,3465,James Brolin,0,apartment|death of protagonist|follow that car|la dolce vita|love,18,English,USA,PG-13,10000000,2014,545,6.5,2.35,0
Color,Michael Meredith,23,91,7,875,Justin Timberlake,12000,19348,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Jeff Bridges,The Open Road ,2941,16118,Ted Danson,2,american south|baseball|farmland|motel|road trip,11,English,USA,PG-13,10000000,2009,3000,5.5,2.35,370
Color,Julio DePietro,22,90,0,617,Scott Porter,806,100503,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Adrian Martinez,The Good Guy ,7759,3124,Aaron Yoo,2,book club|cheating boyfriend|job promotion|manhattan new york city|new york city,20,English,USA,R,8000000,2009,690,5.9,1.85,1000
Color,Katherine Dieckmann,43,90,8,495,Minnie Driver,1000,92900,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Stephanie Szostak,Motherhood ,3662,3146,Anthony Edwards,1,birthday|birthday party|delivery man|mother|neighbor,23,English,USA,PG-13,5000000,2009,893,4.7,1.85,546
Color,William Dear,16,94,50,422,Corbin Bleu,835,140987,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Madison Pettis,Free Style ,361,2519,Sandra EcheverrÃ­a,3,,4,English,Canada,PG,,2008,632,4.2,1.85,58
Color,Kim Farrant,84,112,93,51,Reef Ireland,147,,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Nicholas Hamilton,Strangerland ,5637,285,Sean Keenan,0,australian|desert|mother daughter relationship|mother son relationship|promiscuity,57,English,Australia,R,10000000,2015,52,5.2,2.39,0
Color,Marcus Raboy,4,85,7,240,Tamala Jones,706,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Mike Epps,The Janky Promoters ,1097,1936,Glenn Plummer,2,bigger dreams|concert promoter|hotel maid|pep talk|rap concert,10,English,USA,R,,2009,405,5.2,1.85,402
Color,Scott Marshall,20,93,7,611,Drew Waters,906,5561,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Drew Fuller,Blonde Ambition ,4995,4725,Larry Miller,1,boss|business|career|confidence|female protagonist,34,English,USA,PG-13,10000000,2007,848,3.9,1.85,160
Color,Ãlex de la Iglesia,71,104,275,102,Leonor Watling,439,3607,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,Jim Carter,The Oxford Murders ,22753,940,Danny Sapani,4,landlady|lecture|murder|oxford university|symbol,94,English,Spain,R,10000000,2008,161,6.1,2.35,0
Color,Andrew Traucki,102,94,10,72,Gyton Grantley,122,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Damian Walshe-Howling,The Reef ,11950,375,Adrienne Pickering,0,boat|great white shark|killing an animal|shark|underwater,89,English,Australia,R,,2010,109,5.8,2.35,0
Color,Patrick Lussier,62,99,71,126,Craig Fairbrass,298,,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,Teryl Rothery,White Noise 2: The Light ,11285,934,Adrian Holmes,0,angry spirit|aura|electronic voice phenomena|electronics|near death experience,82,English,USA,PG-13,10000000,2007,258,5.7,2.35,509
Color,Robert Adetuyi,5,91,8,111,Mishael Morgan,485,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Shane Pollard,You Got Served: Beat the World ,1642,964,Chase Armitage,0,,11,English,Canada,PG-13,10000000,2011,152,4.5,2.35,0
Color,Kari Skogland,76,117,13,415,Kevin Zegers,5000,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Jim Sturgess,Fifty Dead Men Walking ,9585,7637,Michael McElhatton,1,1980s|ira|near death experience|title directed by female|what happened to epilogue,38,English,UK,R,6000000,2008,2000,6.9,2.35,0
Color,Taedong Park,8,85,0,196,Tom Arnold,1000,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Drake Bell,Jungle Shuffle ,162,2259,Amanda Troop,0,,2,English,South Korea,,10000000,2014,618,4.8,,186
Color,Paul Schrader,75,106,261,520,Ayelet Zurer,30000,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Veronica Ferres,Adam Resurrected ,3075,31325,Derek Jacobi,2,circus|dog|entertainer|holocaust|patient,31,English,Germany,R,10000000,2008,744,6.3,2.35,589
Color,Benedikt Erlingsson,66,81,4,5,Charlotte BÃ¸ving,63,11835,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,Ingvar Eggert SigurÃ°sson,Of Horses and Men ,1920,81,SigrÃ­Ã°ur MarÃ­a EgilsdÃ³ttir,0,barbed wire|barbed wire fence|horse|nature|snowstorm,7,Icelandic,Iceland,,10000000,2013,10,6.9,2.35,1000
Color,Gurinder Chadha,31,100,98,95,Mark Addy,1000,,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,Sendhil Ramamurthy,It's a Wonderful Afterlife ,1250,2227,Shabana Azmi,1,afterlife|indian|murder|overweight woman|police,16,English,UK,PG-13,10000000,2010,891,5.4,2.35,695
Color,Jason Connery,32,90,110,711,Henry Rollins,1000,,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Ray Winstone,The Devil's Tomb ,5715,3937,Jason London,4,desert|mercenary|priest|scientist|war veteran,60,English,USA,R,10000000,2009,898,3.8,1.85,486
Color,Vic Sarin,17,116,24,46,Jesse Moss,183,,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Jimi Mistry,Partition ,2223,428,John Light,2,india|love|muslim|pakistan|sikh,27,English,Canada,R,10000000,2007,136,7,2.35,746
Color,Jim Issa,4,84,5,482,Luke Perry,670,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Elaine Hendrix,Good Intentions ,553,2739,Jon Gries,5,,3,English,USA,PG-13,10000000,2010,608,5.2,,119
Color,Jee-woon Kim,152,135,419,7,Woo-sung Jung,398,128486,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Kang-ho Song,"The Good, the Bad, the Weird ",26156,569,Dal-su Oh,0,bounty hunter|manchuria|map|train|treasure,74,Korean,South Korea,R,10000000,2008,149,7.3,2.35,0
Color,Douglas Aarniokoski,129,84,36,899,Katrina Bowden,1000,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Boris Kodjoe,Nurse 3D ,7286,4686,Kathleen Turner,0,carnage|female nudity|purple panties|sexual attraction|shaved labia,75,English,USA,R,10000000,2013,948,4.6,2.35,0
Color,William Phillips,15,89,3,499,Callum Rennie,764,,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,Tyler Mane,Gunless ,3015,2876,Dustin Milligan,1,blacksmith|bounty hunter|duel|gunslinger|wild west,27,English,Canada,,10000000,2010,716,6.5,2.35,850
Color,Greg Mottola,248,107,99,452,Martin Starr,17000,16025394,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,Kristen Stewart,Adventureland ,131180,18983,Wendie Malick,6,amusement park|strong female character|summer job|teen movie|teenager,220,English,USA,R,,2009,985,6.8,1.85,0
Color,Sarik Andreasyan,30,94,9,262,Jordana Brewster,4000,,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,Hayden Christensen,American Heist ,12372,9432,Akon,1,bank|critically bashed|heist|mechanic|prison,42,English,Canada,R,10000000,2014,4000,5.2,,0
Color,Julian Gilbey,29,102,7,1000,Alfie Allen,31000,,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,Mem Ferda,Plastic ,5865,35634,Malese Jow,7,credit card fraud|lesbian kiss|miami,12,English,UK,R,10000000,2014,1000,6,,1000
Color,Michael Haneke,447,127,0,319,Emmanuelle Riva,678,225377,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Isabelle Huppert,Amour ,70382,1557,Jean-Louis Trintignant,1,aging|daughter|old couple|old love|stroke,190,French,France,PG-13,8900000,2012,432,7.9,1.85,33000
Color,Valeri Milev,18,88,6,200,Roger Cross,557,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Daniella Alonso,Re-Kill ,1763,1702,Jesse Garcia,0,after dark|after dark horrorfest|fictional tv news show|outbreak,26,English,USA,R,9500000,2015,290,5.1,1.78,898
Color,Pedro AlmodÃ³var,232,121,0,82,Lola DueÃ±as,148,12899702,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,Carmen Maura,Volver ,76681,448,Antonio de la Torre,1,abusive father|child abuse|death|rape|secret,228,Spanish,Spain,R,,2006,114,7.6,2.35,0
Color,Jared Hess,106,89,100,327,Michael Angarano,33000,113155,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,Jizelle Jade,Gentlemen Broncos ,9006,34398,HÃ©ctor JimÃ©nez,7,amateur film|sexual harassment|sexual innuendo|small town|struggling parent,54,English,USA,PG-13,,2009,947,6.1,,0
,David Hackl,48,94,43,129,Michaela McManus,826,,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Scott Glenn,Into the Grizzly Maze ,4486,1586,Luisa D'Oliveira,4,bear|breasts|female nudity|grizzly|wilderness,38,English,USA,R,10000000,2015,476,5.3,1.85,0
Color,Anurag Basu,41,90,116,303,Steven Michael Quezada,594,1602466,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,BÃ¡rbara Mori,Kites ,9673,1836,Kabir Bedi,0,casino|desert|love|suicide|tragic event,106,English,India,,600000000,2010,412,6,,0
Color,Lars von Trier,439,130,3000,844,Kirsten Dunst,10000,3029870,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Alexander SkarsgÃ¥rd,Melancholia ,128729,15835,Charlotte Rampling,1,art director|breasts|depression|outdoor sex|riding a horse,551,English,Denmark,R,7400000,2011,4000,7.1,2.35,50000
Color,Kriv Stenders,54,92,25,110,Keisha Castle-Hughes,509,,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,Noah Taylor,Red Dog ,13003,1248,Luke Ford,0,australian|based on true events|dog|love|search,80,English,Australia,PG,8500000,2011,446,7.5,2.35,10000
Color,Yash Chopra,50,176,147,1000,Katrina Kaif,8000,3047539,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Shah Rukh Khan,Jab Tak Hai Jaan ,42296,13762,Vic Waghorn,4,accident|army|bomb|indian army|love,286,Hindi,India,Not Rated,7217600,2012,3000,6.9,2.35,12000
Color,Floria Sigismondi,259,106,50,741,Scout Taylor-Compton,17000,3571735,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Kristen Stewart,The Runaways ,39260,21711,Johnny Lewis,2,band|box office flop|critically bashed|historically inaccurate|revisionist history,129,English,USA,R,10000000,2010,908,6.6,2.35,0
Color,Joseph Kahn,115,93,33,123,Shanley Caswell,14000,,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,Josh Hutcherson,Detention ,12520,15014,Parker Bagley,2,blood splatter|detention|high school|overalls|reference to c. thomas howell,76,English,USA,R,10000000,2011,383,5.8,2.35,0
Color,Ferzan Ozpetek,81,110,798,16,Alessandro Preziosi,580,,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,Riccardo Scamarcio,Loose Cannons ,8667,662,Lunetta Savino,9,gay|gay friend|grandmother grandson relationship|heart attack|mother son relationship,29,Italian,Italy,,,2010,26,7.3,2.35,0
Color,Michael Moore,263,123,909,184,Tucker Albrizzi,909,24530513,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Michael Moore,Sicko ,66610,1633,Bill Clinton,1,canada|cuba|france|guantanamo|hmo,429,English,USA,PG-13,9000000,2007,203,8,1.85,0
Color,James DeMonaco,285,103,65,908,Zach Gilford,2000,71519230,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,Noel Gugliemi,The Purge: Anarchy ,92364,6807,Roberta Valderrama,0,held at gunpoint|machete|masked man|sequel|violence,244,English,USA,R,9000000,2014,971,6.5,2.35,15000
Color,Glen Morgan,186,94,17,179,Crystal Lowe,607,16235293,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Oliver Hudson,Black Christmas ,19918,1611,Andrea Martin,0,attic|christmas|house|incest|sorority,278,English,USA,R,9000000,2006,318,4.5,2.35,0
Color,Tamara Jenkins,201,114,84,338,David Zayas,22000,6610326,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Philip Seymour Hoffman,The Savages ,32188,23770,Gbenga Akinnagbe,0,arizona|dementia|married man|sun city arizona|writing,127,English,USA,R,,2007,929,7.2,1.85,0
Color,Michael O. Sajbel,46,114,6,633,Drew Fuller,970,3420871,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,Bill Cobbs,The Ultimate Gift ,14100,3824,Mircea Monroe,2,billionaire|grandfather|playboy|trust fund baby|wealth,81,English,USA,PG,,2006,906,7.4,1.85,0
Color,Davis Guggenheim,65,95,49,261,John Doman,702,2955039,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Emma Bell,Gracie ,3624,2007,Carly Schroeder,1,boy|girl|soccer|south orange new jersey|teenager,27,English,USA,PG-13,9000000,2007,616,6.2,2.35,313
Color,Andrew Fleming,129,92,26,611,Amy Poehler,1000,4881867,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Steve Coogan,Hamlet 2 ,15200,3767,David Arquette,1,gang banger|sequel|shakespeare's hamlet|student|time machine,76,English,USA,R,9000000,2008,1000,6.4,1.85,1000
Color,Hong-jin Na,77,156,43,0,Jun Kunimura,45,770629,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,Jung-min Hwang,The Wailing ,2379,50,Woo-hee Chun,0,policeman|stranger|supernatural|village|vomiting,24,Korean,South Korea,Not Rated,,2016,5,7.7,2.35,0
Color,Kevin Tancharoen,67,84,64,748,Heather Morris,2000,11860839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lea Michele,Glee: The 3D Concert Movie ,5156,4617,Kevin McHale,0,concert|live in concert recording|live performance,21,English,USA,PG,9000000,2011,892,5.4,1.85,0
Color,Eric Lavaine,17,98,0,5,Julie Engelbrecht,186,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Lambert Wilson,Barbecue ,1673,253,Lionel Abelanski,1,,1,French,France,,,2014,41,6.1,2.35,348
Color,Marc Forby,26,97,3,204,Will Patton,679,883887,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Q'orianka Kilcher,Princess Kaiulani ,1201,1426,Shaun Evans,3,hawaii|hawaiian|historically inaccurate|princess|tearing up a letter,14,English,USA,PG,9000000,2009,537,6.2,2.35,0
Color,Peter Cattaneo,24,86,11,18,Vince Colosimo,185,13751,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Jacqueline McKenzie,Opal Dream ,813,299,Peter Callan,0,friend|girl|imaginary friend|outback|town,6,English,Australia,PG,11400000,2006,62,6.6,1.85,135
Color,Scott Mann,44,93,8,558,Joshua Mikel,22000,,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Robert De Niro,Heist ,16198,24154,D.B. Sweeney,1,bus|die hard scenario,57,English,USA,R,19000000,2015,1000,6.1,2.35,0
Color,Ole Christian Madsen,80,45,28,104,Thure Lindhardt,573,145109,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Lars Mikkelsen,Flame and Citron ,14247,1098,Christian Berkel,1,danish|double agent|nazi|nazi occupation|resistance,44,Danish,Denmark,Not Rated,45000000,2008,197,7.3,2.35,0
Color,Julian Jarrold,91,102,11,35,Warren Clarke,10000,,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,Andrew Garfield,Red Riding: In the Year of Our Lord 1974 ,9305,10369,John Henshaw,0,ejected from a moving vehicle|gun held to head|handcuffs|shot multiple times|strangulation,44,English,UK,Not Rated,,2009,281,7.1,1.85,0
Color,AndrÃ© TÃ©chinÃ©,66,105,25,98,Ronit Elkabetz,963,2874,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Catherine Deneuve,The Girl on the Train ,1219,1375,Ã‰milie Dequenne,1,bar mitzvah|lawyer|train|wealth|wrestler,14,French,France,Unrated,,2009,168,6,2.35,120
Color,Emily Young,19,103,6,664,Erika Christensen,4000,,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Sarah Michelle Gellar,Veronika Decides to Die ,10100,6426,Jonathan Tucker,1,boyfriend girlfriend relationship|female protagonist|letter of resignation|mental hospital|sex,42,English,USA,R,9000000,2009,931,6.5,2.35,3000
Color,Martyn Pick,19,76,4,151,Steven Waddington,722,,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,Sean Pertwee,"Ultramarines: A Warhammer 40,000 Movie ",4990,1254,Donald Sumpter,0,grimdark|mutilated corpse|space marine|ultramarines|warhammer 40k,64,English,UK,R,,2010,212,5.7,1.85,0
Color,Jeremy Sims,17,122,8,59,Gyton Grantley,174,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Harrison Gilbertson,Beneath Hill 60 ,5741,498,Steve Le Marquand,12,blue clay|diversion|ends with biographical notes|ends with historical notes|tunnel,39,English,Australia,R,9000000,2010,109,7.1,2.35,0
Color,MaÃ¯wenn,163,127,236,68,MaÃ¯wenn,580,171320,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Riccardo Scamarcio,Polisse ,10796,1129,Karin Viard,1,abusive parent|child molester|child protection|photographer|police,33,French,France,Not Rated,,2011,236,7.3,1.85,0
Color,Joby Harold,133,84,8,896,Fisher Stevens,4000,14373825,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,Hayden Christensen,Awake ,63216,6954,Denis O'Hare,0,anesthetic|anesthetic awareness|heart|heart surgery|surgery,196,English,USA,R,8600000,2007,922,6.5,2.35,0
Color,Ekachai Uekrongtham,66,96,3,305,Mike Dopud,2000,162,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Michael Jai White,Skin Trade ,5228,2802,Celina Jade,5,bangkok thailand|detective|human trafficking|revenge|sex slavery,38,English,Thailand,R,9000000,2014,368,5.7,2.35,0
Color,Scott Cooper,273,112,108,175,Beth Grant,12000,39462438,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Jeff Bridges,Crazy Heart ,67760,13172,Debrianna Mansini,0,country music|country western singer|journalist|musician|singer,226,English,USA,R,7000000,2009,628,7.3,2.35,0
Color,David E. Talbert,52,96,68,1000,Christina Milian,3000,21564616,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Djimon Hounsou,Baggage Claim ,7098,8097,Boris Kodjoe,9,woman wearing only a man's shirt,41,English,USA,PG-13,8500000,2013,1000,5,1.85,0
Color,Mira Nair,167,122,300,341,Brooke Smith,579,13569248,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Jacinda Barrett,The Namesake ,16530,1637,Tabu,1,bengali|india|reference to gogol|train|train crash,117,English,USA,PG-13,,2006,405,7.6,1.85,0
Color,Ari Sandel,132,101,17,429,Romany Malco,35000,34017854,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Bella Thorne,The DUFF ,51326,36892,Skyler Samuels,4,cartoon on tv|generation y|high school|overalls|strong female character,116,English,USA,PG-13,8500000,2015,966,6.5,2.35,8000
Color,Tom Elkins,79,101,14,559,Cicely Tyson,1000,,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,Abigail Spencer,The Haunting in Connecticut 2: Ghosts of Georgia ,13167,3164,Brad James,0,daughter|georgia|mother|slave|trailer,57,English,USA,R,9000000,2013,907,5.3,2.35,0
Color,Jane Campion,222,119,319,179,Paul Schneider,2000,4440055,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Abbie Cornish,Bright Star ,21360,3279,Samuel Roukin,0,19th century|friend|john keats|passion|poet,110,English,UK,PG,8500000,2009,552,7,1.85,0
Color,Karan Johar,210,128,160,81,Jimmy Shergill,8000,4018695,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Shah Rukh Khan,My Name Is Khan ,69759,8532,Christopher B. Duncan,2,airport|asperger's syndrome|autism|muslim|racial profiling,235,Hindi,India,PG-13,12000000,2010,327,8,2.35,27000
Color,J.C. Chandor,346,106,78,,,0,6262942,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Robert Redford,All Is Lost ,59545,0,,0,boat|container|sea|shipping container|storm,312,English,USA,PG-13,9000000,2013,,6.9,2.35,18000
Color,Vipul Amrutlal Shah,15,128,11,119,Clive Standen,3000,1207007,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,Katrina Kaif,Namastey London ,13577,4004,Riteish Deshmukh,2,india|london england|marriage|stereotype|sugarcane,47,Hindi,India,,,2007,687,7.3,,341
Color,Ken Loach,169,127,644,6,Orla Fitzgerald,97,1829142,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Padraic Delaney,The Wind That Shakes the Barley ,36846,128,Martin Lucey,1,civil war|colonialism|hatred|independence|rural ireland,222,English,Ireland,Not Rated,,2006,8,7.5,1.85,0
Color,Ayan Mukerji,25,160,0,417,Madhuri Dixit,964,3827466,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,Ranbir Kapoor,Yeh Jawaani Hai Deewani ,25122,2350,Aditya Roy Kapoor,2,jealousy|jumping into sea|love|swimming pool|wet clothes,102,Hindi,India,Not Rated,,2013,551,6.9,,0
Color,Darren Lynn Bousman,147,150,163,636,Paris Hilton,2000,140244,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Alexa PenaVega,Repo! The Genetic Opera ,20419,4168,Paul Sorvino,1,future|murder|opera|repossession|surgery,259,English,USA,R,8500000,2008,716,6.7,1.85,8000
Color,Serdar Akar,16,122,11,173,BergÃ¼zar Korel,205,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Necati Sasmaz,Valley of the Wolves: Iraq ,14486,808,Ghassan Massoud,3,abu ghraib|bomb|christian|explosion|iraq,159,Arabic,Turkey,,8300000,2006,197,6,1.85,467
Color,Dan Gilroy,534,117,66,85,Michael Papajohn,15000,32279955,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,Jake Gyllenhaal,Nightcrawler ,293304,15554,James Huang,1,employer employee relationship|ethics|journalism|sociopath|tv news,552,English,USA,R,8500000,2014,241,7.9,2.35,65000
Color,Jonathan Dayton,270,101,36,27,Steven Christopher Parker,7000,59889948,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Steve Carell,Little Miss Sunshine ,355810,7227,Jill Talley,1,gay|graduate student|sister sister relationship|sprite|uncle nephew relationship,889,English,USA,R,8000000,2006,150,7.9,2.35,15000
Color,Jonathan Levine,327,100,129,3000,Anna Kendrick,23000,34963967,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,Joseph Gordon-Levitt,50/50 ,270441,39807,Bryce Dallas Howard,2,best friend|cancer|survival rate|therapist|vomiting,378,English,USA,R,8000000,2011,10000,7.7,1.85,40000
Color,Masayuki Ochiai,135,90,5,297,David Denman,449,25926543,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,James Kyson,Shutter ,26609,1534,Daisy Betts,1,car accident|japan|newlywed|photograph|photographer,148,English,USA,PG-13,8000000,2008,332,5.2,1.85,0
